회사명,항목,외인순매,기관순매,개인순매,개반순매,법인순매,외기개반,종가
SK바이오팜,골크_일장,0,10,0,10,10,6,10
SK바이오팜,골크_단중,10,0,10,0,10,3,10
SK바이오팜,골크_단장,0,10,0,10,10,6,10
SK바이오팜,골크_중장,0,10,0,10,10,6,10
SK바이오팜,우상향_5,10,0,10,0,0,3,10
SK바이오팜,우상향_20,0,10,0,10,10,6,10
SK바이오팜,우상향_60,0,20,0,20,20,13,20
SK바이오팜,합계,30,70,30,70,80,56,100
에코프로,골크_일단,10,10,0,10,0,10,10
에코프로,골크_일중,10,0,0,10,0,6,10
에코프로,골크_일장,10,0,0,10,0,6,10
에코프로,골크_단중,10,0,10,0,10,3,10
에코프로,골크_단장,10,0,0,10,0,6,10
에코프로,골크_중장,10,10,0,10,0,10,10
에코프로,우상향_5,10,10,0,10,0,10,10
에코프로,우상향_20,10,0,0,10,10,6,10
에코프로,우상향_60,20,20,0,20,0,20,20
에코프로,합계,100,50,10,90,20,80,100
HD현대마린솔루션,골크_일단,10,0,10,0,10,3,10
HD현대마린솔루션,골크_일중,10,0,0,10,0,6,10
HD현대마린솔루션,골크_일장,10,0,0,10,0,6,10
HD현대마린솔루션,골크_단중,10,0,0,10,0,6,10
HD현대마린솔루션,골크_단장,10,0,0,10,0,6,10
HD현대마린솔루션,골크_중장,10,0,0,10,0,6,10
HD현대마린솔루션,우상향_5,10,0,10,0,10,3,10
HD현대마린솔루션,우상향_20,10,0,0,10,0,6,10
HD현대마린솔루션,우상향_60,20,0,0,20,0,13,20
HD현대마린솔루션,합계,100,0,20,80,20,60,100
포스코인터내셔널,골크_일단,10,10,0,10,0,10,10
포스코인터내셔널,골크_일중,10,10,0,10,0,10,10
포스코인터내셔널,골크_일장,10,10,0,10,0,10,10
포스코인터내셔널,골크_단중,10,10,0,10,0,10,10
포스코인터내셔널,골크_단장,10,10,0,10,0,10,10
포스코인터내셔널,골크_중장,10,0,0,10,0,6,10
포스코인터내셔널,우상향_5,10,10,0,10,0,10,10
포스코인터내셔널,우상향_20,10,10,0,10,0,10,10
포스코인터내셔널,우상향_60,20,0,0,20,0,13,20
포스코인터내셔널,합계,100,70,0,100,0,90,100
아모레퍼시픽,골크_일단,0,10,0,10,0,6,10
아모레퍼시픽,골크_일중,0,10,0,10,0,6,10
아모레퍼시픽,골크_일장,0,10,0,10,10,6,10
아모레퍼시픽,골크_단중,0,10,0,10,10,6,10
아모레퍼시픽,골크_단장,0,10,0,10,10,6,10
아모레퍼시픽,골크_중장,0,10,10,0,10,3,10
아모레퍼시픽,우상향_5,0,10,0,10,0,6,10
아모레퍼시픽,우상향_20,0,10,0,10,10,6,10
아모레퍼시픽,우상향_60,0,20,20,0,20,6,20
아모레퍼시픽,합계,0,100,30,70,70,56,100
LS ELECTRIC,골크_일단,10,10,0,10,10,10,10
LS ELECTRIC,골크_일중,0,10,0,10,10,6,10
LS ELECTRIC,골크_일장,10,10,0,10,10,10,10
LS ELECTRIC,골크_단중,0,10,10,0,10,3,10
LS ELECTRIC,골크_단장,10,10,0,10,10,10,10
LS ELECTRIC,골크_중장,10,10,0,10,0,10,10
LS ELECTRIC,우상향_5,0,10,0,10,10,6,10
LS ELECTRIC,우상향_20,0,10,0,10,10,6,10
LS ELECTRIC,우상향_60,20,20,0,20,20,20,20
LS ELECTRIC,합계,60,100,10,90,90,83,100
S-Oil,골크_일단,0,10,10,0,0,3,10
S-Oil,골크_일중,0,10,0,10,10,6,10
S-Oil,골크_일장,0,10,0,10,10,6,10
S-Oil,골크_단중,0,10,0,10,10,6,10
S-Oil,골크_단장,0,10,0,10,10,6,10
S-Oil,골크_중장,0,10,0,10,10,6,10
S-Oil,우상향_5,0,0,10,0,10,0,10
S-Oil,우상향_20,0,10,0,10,10,6,10
S-Oil,우상향_60,0,20,0,20,20,13,20
S-Oil,합계,0,90,20,80,90,56,100
HD현대,골크_일단,10,0,10,0,10,3,10
HD현대,골크_일중,10,0,0,10,10,6,10
HD현대,골크_일장,10,10,0,10,10,10,10
HD현대,골크_단중,10,10,0,10,10,10,10
HD현대,골크_단장,10,10,0,10,10,10,10
HD현대,골크_중장,10,10,0,10,0,10,10
HD현대,우상향_5,10,0,10,0,10,3,10
HD현대,우상향_20,10,10,0,10,10,10,10
HD현대,우상향_60,20,20,0,20,20,20,20
HD현대,합계,100,70,20,80,90,83,100
DB손해보험,골크_일단,10,0,10,0,0,3,10
DB손해보험,골크_일중,0,0,10,0,0,0,10
DB손해보험,골크_일장,0,0,10,0,10,0,10
DB손해보험,골크_단중,0,0,10,0,0,0,10
DB손해보험,골크_단장,0,0,10,0,10,0,10
DB손해보험,골크_중장,0,0,10,0,10,0,10
DB손해보험,우상향_5,0,0,10,0,0,0,10
DB손해보험,우상향_20,0,0,10,0,0,0,10
DB손해보험,우상향_60,0,0,20,0,20,0,20
DB손해보험,합계,10,0,100,0,50,3,100
현대로템,골크_일단,10,0,0,10,10,6,10
현대로템,골크_일중,10,10,0,10,10,10,10
현대로템,골크_일장,10,0,0,10,0,6,10
현대로템,골크_단중,10,10,0,10,0,10,10
현대로템,골크_단장,10,0,0,10,0,6,10
현대로템,골크_중장,10,0,0,10,0,6,10
현대로템,우상향_5,10,0,0,10,0,6,10
현대로템,우상향_20,10,10,0,10,10,10,10
현대로템,우상향_60,20,0,0,20,0,13,20
현대로템,합계,100,30,0,100,30,76,100
SKC,골크_일단,10,0,10,0,0,3,10
SKC,골크_일중,10,10,0,10,0,10,10
SKC,골크_일장,0,10,0,10,10,6,10
SKC,골크_단중,0,10,0,10,0,6,10
SKC,골크_단장,0,10,0,10,10,6,10
SKC,골크_중장,0,10,10,0,10,3,10
SKC,우상향_5,0,0,10,0,0,0,10
SKC,우상향_20,0,10,0,10,0,6,10
SKC,우상향_60,0,20,20,0,20,6,20
SKC,합계,20,80,50,50,50,50,100
코웨이,골크_일단,10,0,0,10,0,6,10
코웨이,골크_일중,10,0,0,10,0,6,10
코웨이,골크_일장,10,10,0,10,0,10,10
코웨이,골크_단중,10,0,0,10,0,6,10
코웨이,골크_단장,0,10,0,10,0,6,10
코웨이,골크_중장,0,10,0,10,0,6,10
코웨이,우상향_5,10,0,0,10,0,6,10
코웨이,우상향_20,10,0,0,10,0,6,10
코웨이,우상향_60,0,20,0,20,0,13,20
코웨이,합계,60,50,0,100,0,70,100
두산,골크_일단,10,10,0,10,10,10,10
두산,골크_일중,0,0,10,0,10,0,10
두산,골크_일장,0,10,10,0,10,3,10
두산,골크_단중,0,0,10,0,10,0,10
두산,골크_단장,0,10,10,0,10,3,10
두산,골크_중장,0,10,10,0,10,3,10
두산,우상향_5,10,10,0,10,10,10,10
두산,우상향_20,0,10,10,0,10,3,10
두산,우상향_60,0,20,20,0,20,6,20
두산,합계,20,80,80,20,100,40,100
한진칼,골크_일단,0,10,0,10,10,6,10
한진칼,골크_일중,10,0,0,10,10,6,10
한진칼,골크_일장,0,10,0,10,10,6,10
한진칼,골크_단중,10,0,0,10,10,6,10
한진칼,골크_단장,0,10,0,10,10,6,10
한진칼,골크_중장,0,10,0,10,0,6,10
한진칼,우상향_5,10,10,0,10,10,10,10
한진칼,우상향_20,10,0,0,10,10,6,10
한진칼,우상향_60,0,20,0,20,0,13,20
한진칼,합계,40,70,0,100,70,70,100
삼양식품,골크_일단,10,0,10,0,10,3,10
삼양식품,골크_일중,10,0,10,0,0,3,10
삼양식품,골크_일장,10,10,0,10,10,10,10
삼양식품,골크_단중,10,0,10,0,0,3,10
삼양식품,골크_단장,10,10,0,10,10,10,10
삼양식품,골크_중장,10,10,0,10,10,10,10
삼양식품,우상향_5,10,0,10,0,0,3,10
삼양식품,우상향_20,10,0,10,0,0,3,10
삼양식품,우상향_60,20,20,0,20,20,20,20
삼양식품,합계,100,50,50,50,60,66,100
두산밥캣,골크_일단,0,10,0,10,10,6,10
두산밥캣,골크_일중,0,10,0,10,10,6,10
두산밥캣,골크_일장,0,0,0,10,10,3,10
두산밥캣,골크_단중,0,0,0,10,10,3,10
두산밥캣,골크_단장,0,0,0,10,10,3,10
두산밥캣,골크_중장,0,0,0,10,10,3,10
두산밥캣,우상향_5,0,10,0,10,10,6,10
두산밥캣,우상향_20,0,0,0,10,10,3,10
두산밥캣,우상향_60,0,0,0,20,20,6,20
두산밥캣,합계,0,30,0,100,100,43,100
한국항공우주,골크_일단,0,0,10,0,0,0,10
한국항공우주,골크_일중,0,0,10,0,0,0,10
한국항공우주,골크_일장,0,0,10,0,10,0,10
한국항공우주,골크_단중,0,0,10,0,10,0,10
한국항공우주,골크_단장,0,10,10,0,10,3,10
한국항공우주,골크_중장,0,10,10,0,10,3,10
한국항공우주,우상향_5,0,0,10,0,0,0,10
한국항공우주,우상향_20,0,0,10,0,0,0,10
한국항공우주,우상향_60,0,20,20,0,20,6,20
한국항공우주,합계,0,40,100,0,60,13,100
LIG넥스원,골크_일단,0,10,0,10,10,6,10
LIG넥스원,골크_일중,0,10,10,0,10,3,10
LIG넥스원,골크_일장,10,10,10,0,0,6,10
LIG넥스원,골크_단중,0,0,10,0,10,0,10
LIG넥스원,골크_단장,10,10,10,0,0,6,10
LIG넥스원,골크_중장,10,10,10,0,0,6,10
LIG넥스원,우상향_5,0,10,0,10,10,6,10
LIG넥스원,우상향_20,0,10,10,0,10,3,10
LIG넥스원,우상향_60,20,20,20,0,0,13,20
LIG넥스원,합계,50,90,80,20,50,53,100
맥쿼리인프라,골크_일단,0,10,10,0,0,3,10
맥쿼리인프라,골크_일중,0,10,10,0,10,3,10
맥쿼리인프라,골크_일장,0,10,10,0,10,3,10
맥쿼리인프라,골크_단중,0,10,10,0,10,3,10
맥쿼리인프라,골크_단장,0,10,10,0,10,3,10
맥쿼리인프라,골크_중장,0,10,10,0,10,3,10
맥쿼리인프라,우상향_5,0,10,10,0,0,3,10
맥쿼리인프라,우상향_20,0,10,10,0,10,3,10
맥쿼리인프라,우상향_60,0,0,20,0,20,0,20
맥쿼리인프라,합계,0,80,100,0,80,26,100
HD현대미포,골크_일단,0,0,10,0,10,0,10
HD현대미포,골크_일중,0,0,10,0,10,0,10
HD현대미포,골크_일장,0,0,10,0,0,0,10
HD현대미포,골크_단중,0,0,10,0,0,0,10
HD현대미포,골크_단장,0,0,10,0,0,0,10
HD현대미포,골크_중장,10,0,10,0,0,3,10
HD현대미포,우상향_5,0,0,10,0,10,0,10
HD현대미포,우상향_20,0,0,10,0,0,0,10
HD현대미포,우상향_60,0,0,20,0,0,0,20
HD현대미포,합계,10,0,100,0,30,3,100
에코프로머티,골크_일단,10,0,0,10,10,6,10
에코프로머티,골크_일중,0,10,0,10,10,6,10
에코프로머티,골크_일장,10,0,0,10,0,6,10
에코프로머티,골크_단중,0,10,0,10,10,6,10
에코프로머티,골크_단장,10,10,0,10,0,10,10
에코프로머티,골크_중장,10,0,0,10,0,6,10
에코프로머티,우상향_5,10,0,0,10,10,6,10
에코프로머티,우상향_20,10,10,0,10,10,10,10
에코프로머티,우상향_60,20,0,20,0,0,6,20
에코프로머티,합계,80,40,20,80,50,66,100
한화시스템,골크_일단,10,10,0,10,10,10,10
한화시스템,골크_일중,0,10,10,0,0,3,10
한화시스템,골크_일장,0,10,10,0,0,3,10
한화시스템,골크_단중,0,10,10,0,0,3,10
한화시스템,골크_단장,0,10,10,0,0,3,10
한화시스템,골크_중장,0,10,10,0,0,3,10
한화시스템,우상향_5,0,10,10,0,10,3,10
한화시스템,우상향_20,0,10,10,0,10,3,10
한화시스템,우상향_60,20,20,0,20,0,20,20
한화시스템,합계,30,100,70,30,30,53,100
한국타이어앤테크놀로지,골크_일단,10,0,0,10,10,6,10
한국타이어앤테크놀로지,골크_일중,0,10,0,10,10,6,10
한국타이어앤테크놀로지,골크_일장,0,10,0,10,10,6,10
한국타이어앤테크놀로지,골크_단중,0,10,0,10,0,6,10
한국타이어앤테크놀로지,골크_단장,0,10,0,10,10,6,10
한국타이어앤테크놀로지,골크_중장,0,10,10,0,10,3,10
한국타이어앤테크놀로지,우상향_5,10,0,0,10,10,6,10
한국타이어앤테크놀로지,우상향_20,0,10,0,10,0,6,10
한국타이어앤테크놀로지,우상향_60,0,20,0,20,20,13,20
한국타이어앤테크놀로지,합계,20,80,10,90,80,63,100
미래에셋증권,골크_일단,10,0,0,10,0,6,10
미래에셋증권,골크_일중,10,0,0,10,0,6,10
미래에셋증권,골크_일장,0,10,10,0,0,3,10
미래에셋증권,골크_단중,10,0,10,0,10,3,10
미래에셋증권,골크_단장,0,10,10,0,0,3,10
미래에셋증권,골크_중장,0,10,10,0,0,3,10
미래에셋증권,우상향_5,10,0,0,10,0,6,10
미래에셋증권,우상향_20,10,0,10,0,10,3,10
미래에셋증권,우상향_60,0,20,0,20,0,13,20
미래에셋증권,합계,50,50,50,50,20,50,100
레인보우로보틱스,골크_일단,10,0,0,10,10,6,10
레인보우로보틱스,골크_일중,10,10,0,10,10,10,10
레인보우로보틱스,골크_일장,10,10,0,10,10,10,10
레인보우로보틱스,골크_단중,10,10,0,10,10,10,10
레인보우로보틱스,골크_단장,10,10,0,10,10,10,10
레인보우로보틱스,골크_중장,10,10,0,10,10,10,10
레인보우로보틱스,우상향_5,0,0,10,0,10,0,10
레인보우로보틱스,우상향_20,10,10,0,10,10,10,10
레인보우로보틱스,우상향_60,20,20,0,20,20,20,20
레인보우로보틱스,합계,90,80,10,90,100,86,100
삼성카드,골크_일단,10,10,0,10,10,10,10
삼성카드,골크_일중,10,0,0,10,10,6,10
삼성카드,골크_일장,0,10,10,0,0,3,10
삼성카드,골크_단중,10,0,0,10,10,6,10
삼성카드,골크_단장,0,10,10,0,0,3,10
삼성카드,골크_중장,0,10,10,0,0,3,10
삼성카드,우상향_5,10,10,0,10,10,10,10
삼성카드,우상향_20,10,0,10,0,10,3,10
삼성카드,우상향_60,0,20,0,20,0,13,20
삼성카드,합계,50,70,40,60,50,60,100
효성중공업,골크_일단,10,10,0,10,0,10,10
효성중공업,골크_일중,0,10,0,10,10,6,10
효성중공업,골크_일장,10,10,0,10,10,10,10
효성중공업,골크_단중,0,10,0,10,10,6,10
효성중공업,골크_단장,10,10,0,10,10,10,10
효성중공업,골크_중장,10,0,0,10,10,6,10
효성중공업,우상향_5,10,10,0,10,0,10,10
효성중공업,우상향_20,10,10,0,10,10,10,10
효성중공업,우상향_60,20,20,0,20,0,20,20
효성중공업,합계,80,90,0,100,60,90,100
NH투자증권,골크_일단,0,10,0,10,0,6,10
NH투자증권,골크_일중,0,10,0,10,0,6,10
NH투자증권,골크_일장,0,10,0,10,0,6,10
NH투자증권,골크_단중,0,10,0,10,0,6,10
NH투자증권,골크_단장,0,10,0,10,0,6,10
NH투자증권,골크_중장,0,10,0,10,0,6,10
NH투자증권,우상향_5,10,10,0,10,0,10,10
NH투자증권,우상향_20,0,10,0,10,0,6,10
NH투자증권,우상향_60,0,20,0,20,0,13,20
NH투자증권,합계,10,100,0,100,0,70,100
LG생활건강,골크_일단,10,0,0,10,10,6,10
LG생활건강,골크_일중,0,0,10,0,10,0,10
LG생활건강,골크_일장,0,0,10,0,10,0,10
LG생활건강,골크_단중,0,0,10,0,10,0,10
LG생활건강,골크_단장,0,0,10,0,10,0,10
LG생활건강,골크_중장,0,0,10,0,0,0,10
LG생활건강,우상향_5,0,0,10,0,10,0,10
LG생활건강,우상향_20,0,0,10,0,10,0,10
LG생활건강,우상향_60,0,0,20,0,0,0,20
LG생활건강,합계,10,0,90,10,70,6,100
LG디스플레이,골크_일단,10,0,0,10,10,6,10
LG디스플레이,골크_일중,0,0,10,0,10,0,10
LG디스플레이,골크_일장,0,0,10,0,0,0,10
LG디스플레이,골크_단중,0,0,10,0,10,0,10
LG디스플레이,골크_단장,0,0,10,0,0,0,10
LG디스플레이,골크_중장,0,0,10,0,0,0,10
LG디스플레이,우상향_5,10,0,0,10,10,6,10
LG디스플레이,우상향_20,0,0,10,0,10,0,10
LG디스플레이,우상향_60,0,0,20,0,0,0,20
LG디스플레이,합계,20,0,80,20,50,13,100
리가켐바이오,골크_일단,10,10,0,10,10,10,10
리가켐바이오,골크_일중,10,0,0,10,10,6,10
리가켐바이오,골크_일장,0,10,10,0,10,3,10
리가켐바이오,골크_단중,10,0,10,0,10,3,10
리가켐바이오,골크_단장,0,10,10,0,10,3,10
리가켐바이오,골크_중장,0,10,10,0,10,3,10
리가켐바이오,우상향_5,10,10,0,10,10,10,10
리가켐바이오,우상향_20,0,10,10,0,10,3,10
리가켐바이오,우상향_60,0,0,20,0,20,0,20
리가켐바이오,합계,40,60,70,30,100,43,100
LG유플러스,골크_일단,0,0,10,0,0,0,10
LG유플러스,골크_일중,0,0,10,0,0,0,10
LG유플러스,골크_일장,10,10,0,10,0,10,10
LG유플러스,골크_단중,0,0,10,0,0,0,10
LG유플러스,골크_단장,10,10,0,10,0,10,10
LG유플러스,골크_중장,10,10,0,10,0,10,10
LG유플러스,우상향_5,0,0,10,0,0,0,10
LG유플러스,우상향_20,0,0,10,0,0,0,10
LG유플러스,우상향_60,20,20,0,20,0,20,20
LG유플러스,합계,50,50,50,50,0,50,100
한국금융지주,골크_일단,0,10,0,10,0,6,10
한국금융지주,골크_일중,0,10,0,10,0,6,10
한국금융지주,골크_일장,0,10,0,10,0,6,10
한국금융지주,골크_단중,0,10,0,10,0,6,10
한국금융지주,골크_단장,0,10,0,10,0,6,10
한국금융지주,골크_중장,0,10,0,10,0,6,10
한국금융지주,우상향_5,0,10,0,10,0,6,10
한국금융지주,우상향_20,0,10,0,10,0,6,10
한국금융지주,우상향_60,0,20,0,20,0,13,20
한국금융지주,합계,0,100,0,100,0,66,100
두산로보틱스,골크_일단,10,0,0,10,10,6,10
두산로보틱스,골크_일중,10,0,0,10,10,6,10
두산로보틱스,골크_일장,10,0,10,0,0,3,10
두산로보틱스,골크_단중,10,0,0,10,10,6,10
두산로보틱스,골크_단장,10,0,10,0,0,3,10
두산로보틱스,골크_중장,0,0,10,0,0,0,10
두산로보틱스,우상향_5,10,0,0,10,0,6,10
두산로보틱스,우상향_20,10,10,0,10,10,10,10
두산로보틱스,우상향_60,0,0,20,0,0,0,20
두산로보틱스,합계,70,10,50,50,40,43,100
LS,골크_일단,0,10,0,10,10,6,10
LS,골크_일중,0,10,0,10,10,6,10
LS,골크_일장,0,10,0,10,10,6,10
LS,골크_단중,0,10,0,10,10,6,10
LS,골크_단장,0,10,0,10,10,6,10
LS,골크_중장,0,10,0,10,10,6,10
LS,우상향_5,0,10,0,10,10,6,10
LS,우상향_20,0,10,0,10,10,6,10
LS,우상향_60,0,20,20,0,20,6,20
LS,합계,0,100,20,80,100,60,100
삼천당제약,골크_일단,0,0,10,0,0,0,10
삼천당제약,골크_일중,0,0,10,0,0,0,10
삼천당제약,골크_일장,0,10,10,0,0,3,10
삼천당제약,골크_단중,10,0,10,0,0,3,10
삼천당제약,골크_단장,0,10,0,10,0,6,10
삼천당제약,골크_중장,0,10,0,10,10,6,10
삼천당제약,우상향_5,0,0,10,0,0,0,10
삼천당제약,우상향_20,10,10,0,10,0,10,10
삼천당제약,우상향_60,20,20,0,20,0,20,20
삼천당제약,합계,40,60,50,50,10,50,100
삼성증권,골크_일단,10,10,0,10,0,10,10
삼성증권,골크_일중,10,0,0,10,0,6,10
삼성증권,골크_일장,10,0,10,0,10,3,10
삼성증권,골크_단중,10,0,10,0,0,3,10
삼성증권,골크_단장,10,0,10,0,10,3,10
삼성증권,골크_중장,0,0,10,0,10,0,10
삼성증권,우상향_5,10,10,0,10,0,10,10
삼성증권,우상향_20,10,0,10,0,10,3,10
삼성증권,우상향_60,0,20,0,20,20,13,20
삼성증권,합계,70,40,50,50,60,53,100
SK바이오사이언스,골크_일단,0,0,10,0,0,0,10
SK바이오사이언스,골크_일중,0,0,10,0,0,0,10
SK바이오사이언스,골크_일장,0,0,10,0,0,0,10
SK바이오사이언스,골크_단중,0,0,10,0,0,0,10
SK바이오사이언스,골크_단장,0,0,10,0,0,0,10
SK바이오사이언스,골크_중장,10,0,10,0,0,3,10
SK바이오사이언스,우상향_5,0,0,10,0,10,0,10
SK바이오사이언스,우상향_20,0,0,10,0,0,0,10
SK바이오사이언스,우상향_60,20,0,20,0,0,6,20
SK바이오사이언스,합계,30,0,100,0,10,10,100
오리온,골크_일단,10,0,10,0,0,3,10
오리온,골크_일중,10,0,10,0,0,3,10
오리온,골크_일장,0,10,0,10,10,6,10
오리온,골크_단중,10,0,10,0,10,3,10
오리온,골크_단장,0,10,0,10,10,6,10
오리온,골크_중장,0,10,0,10,10,6,10
오리온,우상향_5,10,0,10,0,0,3,10
오리온,우상향_20,10,0,10,0,10,3,10
오리온,우상향_60,20,20,0,20,20,20,20
오리온,합계,70,50,50,50,70,56,100
BNK금융지주,골크_일단,10,10,0,10,10,10,10
BNK금융지주,골크_일중,10,10,0,10,0,10,10
BNK금융지주,골크_일장,10,10,0,10,0,10,10
BNK금융지주,골크_단중,10,10,0,10,0,10,10
BNK금융지주,골크_단장,10,10,0,10,0,10,10
BNK금융지주,골크_중장,10,10,0,10,0,10,10
BNK금융지주,우상향_5,10,10,0,10,0,10,10
BNK금융지주,우상향_20,10,10,0,10,0,10,10
BNK금융지주,우상향_60,20,20,0,20,0,20,20
BNK금융지주,합계,100,100,0,100,10,100,100
현대오토에버,골크_일단,10,10,0,10,10,10,10
현대오토에버,골크_일중,10,10,0,10,10,10,10
현대오토에버,골크_일장,10,10,0,10,10,10,10
현대오토에버,골크_단중,10,10,0,10,10,10,10
현대오토에버,골크_단장,10,10,0,10,10,10,10
현대오토에버,골크_중장,10,10,0,10,0,10,10
현대오토에버,우상향_5,10,10,0,10,10,10,10
현대오토에버,우상향_20,10,10,0,10,10,10,10
현대오토에버,우상향_60,20,20,0,20,20,20,20
현대오토에버,합계,100,100,0,100,90,100,100
엔씨소프트,골크_일단,10,0,10,0,0,3,10
엔씨소프트,골크_일중,10,0,10,0,0,3,10
엔씨소프트,골크_일장,10,0,10,0,10,3,10
엔씨소프트,골크_단중,10,0,10,0,0,3,10
엔씨소프트,골크_단장,10,0,10,0,10,3,10
엔씨소프트,골크_중장,10,0,0,10,10,6,10
엔씨소프트,우상향_5,10,0,10,0,10,3,10
엔씨소프트,우상향_20,10,0,10,0,0,3,10
엔씨소프트,우상향_60,20,0,0,20,20,13,20
엔씨소프트,합계,100,0,70,30,60,43,100
JB금융지주,골크_일단,0,10,0,10,0,6,10
JB금융지주,골크_일중,0,10,0,10,10,6,10
JB금융지주,골크_일장,0,10,0,10,10,6,10
JB금융지주,골크_단중,0,10,0,10,10,6,10
JB금융지주,골크_단장,0,10,0,10,10,6,10
JB금융지주,골크_중장,0,0,0,10,10,3,10
JB금융지주,우상향_5,0,10,0,10,10,6,10
JB금융지주,우상향_20,0,10,0,10,10,6,10
JB금융지주,우상향_60,0,20,0,20,20,13,20
JB금융지주,합계,0,90,0,100,90,63,100
넷마블,골크_일단,10,0,10,0,10,3,10
넷마블,골크_일중,10,0,10,0,10,3,10
넷마블,골크_일장,10,0,10,0,10,3,10
넷마블,골크_단중,10,0,10,0,10,3,10
넷마블,골크_단장,10,0,10,0,10,3,10
넷마블,골크_중장,0,10,0,10,0,6,10
넷마블,우상향_5,10,0,10,0,10,3,10
넷마블,우상향_20,10,0,10,0,10,3,10
넷마블,우상향_60,20,0,20,0,20,6,20
넷마블,합계,90,10,90,10,90,36,100
GS,골크_일단,10,0,10,0,0,3,10
GS,골크_일중,0,0,10,0,10,0,10
GS,골크_일장,0,0,10,0,10,0,10
GS,골크_단중,0,0,10,0,10,0,10
GS,골크_단장,0,0,10,0,10,0,10
GS,골크_중장,0,0,10,0,10,0,10
GS,우상향_5,10,0,10,0,0,3,10
GS,우상향_20,0,0,10,0,10,0,10
GS,우상향_60,0,0,20,0,20,0,20
GS,합계,20,0,100,0,80,6,100
CJ제일제당,골크_일단,0,0,10,0,10,0,10
CJ제일제당,골크_일중,0,0,10,0,10,0,10
CJ제일제당,골크_일장,0,0,10,0,10,0,10
CJ제일제당,골크_단중,0,0,10,0,10,0,10
CJ제일제당,골크_단장,0,0,10,0,10,0,10
CJ제일제당,골크_중장,0,10,10,0,10,3,10
